user_id,dinero_gastado,porcentaje de recomendación,items_count
percythelostgoat,24.99,0.39,254.0
perera94,54.980000000000004,36.49,74.0
perius1,0.0,3.23,31.0
permanently-a-cat-lady,19.99,inf,0.0
perox1de,19.99,inf,0.0
perrocallejero,29.99,9.52,84.0
perrojudio,44.97,260.42,48.0
persure,44.98,6.54,413.0
perverthentai,14.99,0.6,167.0
pesterChum,29.979999999999997,53.33,120.0
peter-san,139.95,108.7,115.0
pewpewded,3.99,1.45,69.0
pewpewpewpewpewpewpewpewpew,34.980000000000004,378.79,33.0
pezz_yakent,0.0,2.27,44.0
pf12351,54.95,597.54,122.0
pfipasty,0.0,5.19,154.0
phansy_,14.99,5.0,20.0
phantom02k,19.99,0.21,481.0
phantom9120,59.96,245.45,88.0
pharonmix,9.99,0.83,121.0
pharr49,34.97,49.61,129.0
phatazbuv,0.0,1.02,98.0
phazorr,129.97,inf,0.0
phd_greg,44.97,28.32,226.0
phdeus,0.0,5.0,20.0
pheeeeliks,15.98,48.21,56.0
pheg,9.99,3.23,31.0
phetdekde,14.99,13.79,58.0
phgodfather,0.0,3.7,27.0
phie_black_arrow,19.99,inf,0.0
philgibs,19.99,1.92,52.0
phillipw12,10.98,41.29,155.0
philosophem,34.980000000000004,117.39,23.0
philphy101,4.99,1.18,85.0
phishtanke,34.98,2.84,282.0
phlosten,104.94,165.31,441.0
phokin,19.99,0.5,202.0
phooks,19.99,1.08,93.0
phrenicschizo,9.99,3.03,33.0
phrostb,89.93,9.39,7762.0
phyland,124.92999999999999,353.61,97.0
pi_pie,0.0,1.37,73.0
pickaxekritz,0.0,12.7,63.0
picworthe,99.94,889.02,82.0
piedude,177.9,478.47,209.0
pieman6124,14.99,1.45,69.0
pieman98,104.95,28.74,435.0
piemonkey3000,19.99,2.23,359.0
piepai,0.0,0.02,6132.0
pigeonie,0.0,14.29,7.0
pigmentcs,14.99,0.86,116.0
pigmysaladpie,0.0,82.05,78.0
piguzhu,0.0,4.0,25.0
piiggy,0.0,3.7,27.0
pikabare,19.99,1.89,53.0
pikachu_69,9.99,0.56,178.0
pikachugamer456,0.0,3.45,29.0
pikarchoo,14.99,33.33,3.0
pikawuu2,9.99,8.0,100.0
pilini22,29.979999999999997,inf,0.0
pilot1036,0.0,21.05,38.0
pineapple671,9.99,5.56,18.0
pingaas,29.99,0.96,104.0
pingas4daysbruv,14.99,0.8,125.0
pingasss4daysss,19.99,5.88,17.0
pingu4life,9.99,0.77,130.0
pingy_,19.99,2.5,40.0
pipekissXD,14.98,44.26,61.0
pippipcheeriommmbangersandmash,44.97,183.05,118.0
pippymayne,54.970000000000006,17.2,157.0
pirateness,14.99,21.05,38.0
pirificpower,134.96,57.14,112.0
pitmania,9.99,0.94,106.0
pixelism,0.0,0.81,124.0
pixelonsteam,14.99,34.62,78.0
pixeltom,164.7,377.72,193.0
pixelturtle,39.99,6.96,115.0
pixlflames,82.96000000000001,39.51,162.0
pizzR,14.99,1.79,56.0
pizzadude04,35.95,163.33,210.0
pizzahutmanager,9.99,10.81,74.0
pizzajesus,14.98,26.21,103.0
pizzaman12,67.95,151.05,143.0
pizzerman,42.96,150.6,83.0
pjc001,34.98,11.02,245.0
pjohnston236,0.0,2.56,39.0
pkfaction,74.97,45.76,59.0
plainxd,0.0,2.33,43.0
plasmakat,54.97,68.82,93.0
plasmaluna,194.94,394.25,87.0
platitudinal,14.99,5.23,153.0
platypusdude23,0.0,2.7,37.0
playergdgsd,29.97,892.86,14.0
playerqwerty,104.97,9.34,289.0
playertheslayer,14.99,14.81,54.0
playgamesonlineoffical,59.980000000000004,14.14,191.0
pleaky,59.98,inf,0.0
pleasedontvotefortrump,46.959999999999994,inf,0.0
pleaseendmyfuckingsufferingcyka,39.98,11.69,231.0
pleasekillmeihaveadisease,51.96,347.22,36.0
plebatron,99.96,28.74,435.0
plebbyskrub,9.99,2.7,37.0
plebfromspace,79.99,3.33,30.0
pler123,24.979999999999997,5.1,157.0
plessss,59.980000000000004,100.0,27.0
pleumarnun,0.0,1.23,81.0
plowzy_,59.959999999999994,211.76,102.0
plsgiveme140hz,0.0,2.27,44.0
plskeelkan,14.99,4.17,24.0
pluemkungz_,9.99,1.16,86.0
plumbers,44.96,33.51,191.0
plumpyberries,59.99,0.63,159.0
plutopass,66.95,779.55,44.0
plz2halp,24.98,86.21,145.0
pnadapower,0.0,3.33,30.0
pnktoud,19.99,21.05,38.0
podeirladenunciar,174.94,149.13,230.0
pogapog,19.99,inf,0.0
poipoiLOLOLOLOL,0.0,8.0,100.0
poisonlicker,9.99,1.03,97.0
poiuytreqw,9.99,1.49,67.0
poiyuk,14.99,0.43,233.0
pokefam,14.99,7.69,13.0
pokemontrainerred,19.99,6.96,115.0
pokeylegs,0.0,1.02,98.0
pokeymaster420,74.98,36.36,22.0
pokkin,9.99,0.32,313.0
polandismycountry,14.99,inf,0.0
polaritism,29.98,6.11,131.0
poldeN,265.86,81.47,421.0
police12,0.0,8.33,12.0
polygraphsharik,69.97,7.46,362.0
pon2543007,149.92,159.01,322.0
ponkypine,14.99,1.82,55.0
ponnjie,14.99,17.02,47.0
pono55,14.99,5.26,19.0
ponywithahat,0.0,0.52,194.0
poobaman,34.98,19.01,142.0
poofcorn,0.0,2.33,43.0
poohgoddevil,0.0,2.13,47.0
poomeus,174.95,127.81,169.0
poop_chute,19.99,1.89,53.0
poopeepeepoo,39.96,478.5,107.0
poopholder,149.94,328.21,156.0
pootis_generator,39.98,10.13,79.0
pootispentry,9.99,4.68,171.0
pootispower,0.0,4.35,23.0
pootmakingdispenser,0.0,3.12,32.0
pooxbox,39.98,553.23,62.0
popcornman812,4.99,62.79,43.0
popo2k,34.99,inf,0.0
popojoe,79.97,inf,0.0
porkchopsfear,29.979999999999997,2.33,344.0
porkiii,19.99,20.77,130.0
porqueyu,0.0,27.59,29.0
porrada,0.0,7.14,14.0
portal00,9.99,0.94,106.0
portal_2_3,14.98,50.2,249.0
porterbeans,84.97,inf,0.0
porticoo,29.99,6.06,132.0
portjackson,70.94,inf,0.0
possessioniskey,0.0,117.39,23.0
potatoesgg,4.99,1.32,76.0
potatokid2009,54.96,87.41,143.0
potatomemed123321,0.99,74.42,86.0
potatonuggsssss,14.99,10.13,79.0
potatoskins,14.99,1.39,72.0
potternerd,9.99,0.44,229.0
pouyf,14.99,inf,0.0
powerconverters,9.99,1.75,57.0
powerjester7,9.99,2.33,43.0
pp0085,19.99,0.56,180.0
ppusssy,0.0,inf,0.0
practicalmeme,11.99,25.0,108.0
pranav69,9.99,10.0,10.0
praquefazeissu,0.0,2.27,44.0
prayutzaa,4.99,1.67,60.0
premiumbaka,19.99,2.56,39.0
preps427,0.0,5.88,17.0
presidentllama,4.99,1.43,70.0
presk,14.99,1.69,59.0
prestigiousprussian,9.99,2.86,35.0
pretentiouswutangratz,64.95,60.1,208.0
prettygoodjpg,0.99,4.35,23.0
prettyhm02forawhiteguy,21.98,1.82,439.0
primenz,29.99,inf,0.0
princemart,116.92999999999999,316.96,230.0
princesshussy,0.0,25.0,4.0
privatechristophe,15.98,7.21,111.0
prjkt,69.96000000000001,198.17,109.0
pro100van4eg,14.99,1.06,94.0
probablydead,4.99,20.51,39.0
probablynotzach,54.980000000000004,inf,0.0
probiew,0.0,4.76,21.0
probotsteve,14.99,0.41,244.0
procrastin8or,19.98,19.29,140.0
proevoex,0.0,50.0,2.0
proffink,29.98,20.3,133.0
profile5135,39.99,1.64,61.0
profile_edit,2.99,inf,0.0
profileofdub,1.99,5.67,141.0
profilezinga,89.92999999999999,1026.76,71.0
profit_m8,14.99,6.67,15.0
prohan,134.91,195.97,372.0
projecteldor,14.99,2.38,42.0
proletar666,91.94999999999999,7.84,2755.0
pronaxtotoro,14.99,1.96,51.0
propablynotbatman,64.97,57.66,111.0
protatoSTALKER,19.99,0.36,275.0
protodan2001,44.96,259.85,132.0
prsteam,94.97,24.32,111.0
psibracket,19.98,24.32,111.0
psn_jmcgamer12,79.95,368.82,93.0
psssssssssssssssssssh,9.99,1.43,70.0
psychologicalwarfareinmyhead,59.980000000000004,9.12,296.0
psychoticallyhappy,11.99,1.52,66.0
psydrone,0.0,4.76,21.0
psyfoe,29.98,909.09,110.0
psyllid,34.99,0.57,175.0
ptrip3000,12.99,8.89,90.0
puddingtip,14.99,10.0,10.0
pudjapu,49.97,96.43,224.0
puhak,0.99,inf,0.0
pulosi,14.99,1.96,51.0
pulsarforce,11.99,1.52,66.0
pulseeffect,29.99,13.56,59.0
pumbarrento,0.0,457.14,14.0
pumpkinpulp,79.98,8.42,95.0
punchingbeard,9.99,1.35,74.0
punkinoz,14.99,inf,0.0
puntduck,9.99,2.33,43.0
pupapooh,79.95,inf,0.0
purestformation,49.99,19.29,140.0
purplecubefruit,34.97,19.45,329.0
purpledragonfun,109.96,44.44,288.0
pursanator,29.99,inf,0.0
pushky,0.0,2.44,41.0
pussy_fucker,0.0,33.33,24.0
putaurlplzupsid,0.0,inf,0.0
putisspencerhere,74.95,143.68,87.0
putt13,0.0,3.23,31.0
putthatthingbackwhereitcamefrom,0.0,2.7,37.0
pvt_pineapple,9.99,inf,0.0
pwnddumass,49.97,142.05,88.0
pwrt,0.0,15.69,51.0
py6Spider,0.0,0.32,315.0
pyrodeus,19.99,0.4,249.0
pyrulito,9.99,1.96,51.0
qisforBAWS-AHHh,9.99,0.51,197.0
qjoshz,14.99,2.56,39.0
qortmdals003,29.99,2.22,45.0
qplayzyt,0.0,1.28,78.0
qqmp,37.98,2.25,356.0
qrowid,0.0,8.33,12.0
qtdraws,14.99,2.13,47.0
quackquac1c,14.99,2.5,40.0
quackw33dsmok3,12.99,20.45,132.0
quadruplemoney,94.98,15.09,53.0
quangcaol,19.99,3.58,755.0
quantumjumper,9.99,11.59,69.0
quantummagnum,0.0,3.23,31.0
quantumquack,49.98,3.15,254.0
quaz4,24.98,3.0,267.0
quedbear1,0.0,0.9,111.0
queeftrumpet,64.96,65.98,97.0
queenaphrodite,39.99,inf,0.0
queenmuck,15.98,inf,0.0
quepasoamiguito,4.99,3.57,28.0
quichie,28.979999999999997,108.47,59.0
quickdix,14.99,2.5,40.0
quickkandy98,0.0,0.5,202.0
quickquack,14.99,5.56,18.0
quigles,19.99,2.04,393.0
quillomanar,139.94,147.84,232.0
quite_the,14.99,inf,0.0
quoilo,19.99,18.18,44.0
quoquo1dog,14.99,0.28,355.0
qwazyoxyphi,79.98,5.59,143.0
qwertybmwh1994,39.98,10.63,602.0
qwertycx_,14.99,3.45,29.0
qwertysmosh,14.99,93.1,29.0
qwevor,19.99,1.2,83.0
r1gby3,39.99,0.99,101.0
r1nol3l,24.98,112.5,24.0
r34d_4nd_w33p,14.99,17.02,47.0
r3koil,14.99,92.75,69.0
r3znoff,0.0,2.56,39.0
rEEzA_AU,9.99,inf,0.0
rRUBIXx,54.980000000000004,246.15,26.0
rabbidscool,19.99,1.71,468.0
rabitar,0.0,1.05,95.0
raccoonsunite,84.94,952.38,105.0
raceking23,54.97,8.68,311.0
rackrackcitybiatch,14.99,0.93,107.0
radcool3,0.0,75.0,36.0
radicalrainjunior,3.99,7.69,13.0
radioactivesquirrel,9.99,20.51,39.0
radiusstep,0.0,1.2,83.0
radvilasv,14.99,4.55,22.0
raegmoar,39.99,inf,0.0
raelwhiteout,149.94,952.78,36.0
rafappt,49.98,5.76,139.0
rafimann,14.99,5.0,20.0
rage-of-the-dragon,29.98,37.31,335.0
rageblazesc,0.0,2.27,44.0
ragemader,19.99,0.83,121.0
ragnolf32,4.99,inf,0.0
raider2knight,19.99,inf,0.0
rainbinealwayscool,0.0,30.77,26.0
rainbowbaloney,36.97,68.68,182.0
rainbowducklings4lyf,14.99,1.75,57.0
rainbowexplosian,81.93,265.09,275.0
rainnbard,19.99,2.38,42.0
rajaakmalol,0.0,10.0,10.0
rakals01,64.97,48.21,56.0
rakeial,19.99,13.56,59.0
rakhalar,19.99,0.74,136.0
ramjamslam,9.98,5.97,134.0
ramphastidae,59.99,26.67,30.0
ramramram,19.98,10.71,252.0
random-idiot,39.97,46.04,139.0
randomURLhere-_-,0.0,1.96,51.0
random_dude_117,0.0,1.3,77.0
randomaddressfornow,55.96,inf,0.0
randomnes,29.979999999999997,3.25,246.0
randomnumbers217,29.99,1.0,100.0
randymustache,19.99,0.43,231.0
randyy242,76.94,66.73,514.0
rangalocks,21.98,17.2,372.0
rangazprid3,9.99,0.76,132.0
rangerftw,0.0,inf,0.0
raoey,34.99,0.81,124.0
raphaeleishot,0.0,6.25,16.0
raptorsea,19.98,36.36,22.0
raquja,0.99,inf,0.0
rare373,24.99,0.38,260.0
rarejapan,64.98,60.0,45.0
rascalewez,44.980000000000004,18.24,148.0
ratbot01,0.0,0.83,120.0
ratchetfromglenrust,19.98,390.62,32.0
ratgnomekingkeem,29.96,447.24,163.0
rattlesn,114.95,52.43,412.0
rav33nooo,9.99,1.11,90.0
ravenmusicaus,14.99,11.27,71.0
ravenovski,14.99,1.05,95.0
ravichop89,39.97,60.0,45.0
ravijay1234,0.0,11.11,9.0
raviyn,19.99,2.27,44.0
rawrcakez,0.0,inf,0.0
raynix,59.99,1.45,69.0
rayoz12,34.99,7.84,102.0
rayvanuto,4.98,7.27,110.0
razarealm,159.92,328.21,156.0
razemini,14.99,22.22,36.0
razormate1,14.99,inf,0.0
razzer_serbia_2,99.96000000000001,130.61,49.0
rcaspersz,0.0,0.93,107.0
rcdarkangel,6.99,2.75,291.0
re4ctive711,0.0,1.32,76.0
readingthis4noobs,0.0,1.75,57.0
readmedude,19.99,inf,0.0
readthisURL,14.99,3.03,33.0
realize2,14.99,543.48,23.0
reallifecheater,194.91,331.13,302.0
reallycoolman,0.0,357.29,96.0
realreepz,0.0,1.08,93.0
realricky,19.99,1.96,51.0
reaperofsouls6482,49.98,6.4,125.0
reaping_rob,39.99,21.62,37.0
rearae,14.99,inf,0.0
rebarb,0.0,6.67,15.0
rebelsuprising,9.99,2.22,45.0
recognise,19.99,0.76,131.0
recoilcomaero,19.99,32.0,200.0
recon931,9.99,5.0,20.0
red_og,19.99,5.0,160.0
redarmyjj,14.98,41.54,65.0
reddayesocks,124.94,inf,0.0
reddeadslayer,0.0,0.93,108.0
reddevilsforlife,14.99,30.77,26.0
reddoesstuff,0.0,2.7,37.0
redfacedpyro,14.99,0.75,133.0
redfaction38,34.98,25.81,31.0
redfox5367,29.979999999999997,44.44,18.0
redial123,29.99,1.61,62.0
redlei,109.92999999999999,290.91,176.0
redpandaking,19.99,28.57,28.0
redpillgaming,189.93,61.36,559.0
redrider623,94.96000000000001,259.9,197.0
redsncrimson,113.92,1121.54,65.0
redstonedragon89,64.97,228.57,28.0
redworld,179.93,115.1,298.0
reedrulz,9.99,8.08,99.0
reflexaus,54.96,839.34,61.0
regalgjblue,29.979999999999997,22.13,122.0
regansmash1,134.91,201.87,107.0
regentorange,74.96000000000001,32.99,194.0
regester,54.98,inf,0.0
reggiestarr,9.99,2.94,34.0
registeredso,84.95,1010.1,99.0
regulusleo,0.0,1.45,69.0
reiak,0.0,inf,0.0
reijimate,94.94,482.78,151.0
reina_san,13.98,27.55,98.0
reivehnfliyt,39.98,18.75,144.0
rekkler,64.95,88.65,141.0
rektlegolad,0.0,1.67,60.0
rekwah,19.99,0.76,131.0
relesprit,29.99,0.96,208.0
rembestogirl,4.99,1.0,100.0
reminator1234,34.99,inf,0.0
remmbo,0.0,1.08,93.0
renanhr,4.99,0.65,153.0
renegade_sock,49.99,inf,0.0
reowmeowmeow,14.99,2.78,36.0
repdota,79.98,2.2,364.0
reptarizm,0.0,2.04,49.0
reptiliangovernment,12.99,0.88,114.0
rerety2,14.99,3.12,32.0
reservegoalie,19.99,0.27,748.0
resinlipbongface,34.97,27.59,232.0
reszluigii,54.980000000000004,62.79,43.0
retropixel-car95,19.99,2.27,352.0
revalation90,4.99,1.03,97.0
revickz,34.98,9.47,285.0
revolverace,27.979999999999997,30.19,212.0
revolvingelk,19.99,1.25,80.0
rewfifa,14.99,2.17,46.0
rexmatical,82.95,339.6,101.0
rexsniper,89.94,411.86,177.0
reywqrrtty,49.97,183.82,68.0
rezmwashere,39.97,140.45,89.0
rezubian,29.99,3.7,27.0
rfgrgdrgrg,39.99,inf,0.0
rfs-JiM,64.97,21.43,126.0
rgauthams,0.0,inf,0.0
rgdraco,19.99,2.0,50.0
rgnr81,24.98,94.12,68.0
rgshgfdhgfdhtrht,24.979999999999997,14.04,57.0
rharryr,0.0,9.09,11.0
rhooky,9.99,0.51,197.0
rhys3852,19.98,312.5,40.0
rhys552,19.98,47.37,57.0
ricardojr190,16.98,187.55,273.0
rich_,14.99,1.47,68.0
richbags12,80.91,141.04,709.0
richershade,19.98,3.21,249.0
richy12879,19.99,inf,0.0
rick100,109.94,93.97,365.0
rickharrisonpawnshop,27.95,124.86,173.0
rickoning,45.97,10.59,255.0
ridinyamum,74.98,inf,0.0
rielle20,89.96000000000001,92.75,69.0
rigggy,39.98,5.06,158.0
riletyface,84.96,300.88,114.0
rilmer,17.97,8.82,306.0
rimisaccount,14.99,0.66,152.0
rinco69,9.99,1.35,591.0
ringostingo,4.99,0.2,511.0
rioblu445,0.0,4.55,22.0
riokaze,0.0,8.33,12.0
riorohill,29.99,20.51,39.0
riotjapan,14.99,6.67,15.0
ripjack311,104.95,47.53,263.0
ripvision,14.98,inf,0.0
riseofnations231,14.99,7.14,14.0
ristoff-,9.99,0.64,156.0
ritzhi,0.0,2.7,37.0
ritzyswordfish,49.95,88.65,141.0
riuu,12.98,4.68,171.0
rixs,0.0,0.54,185.0
riyad602,0.0,14.29,7.0
rizkywarouw,144.94,762.22,45.0
rjv4527,14.99,1.49,67.0
rkd,19.99,inf,0.0
rladudals,54.980000000000004,12.31,65.0
rninetynine,10.950000000000001,inf,0.0
robbiem2002,9.99,8.0,100.0
robenspannari,9.99,41.54,65.0
roberto282,4.99,0.36,277.0
robertstevenson,39.99,0.5,201.0
robinisamazing,59.97,21.43,126.0
robloxnoob,19.99,0.83,121.0
robotb9,0.0,inf,0.0
robotcoyote,14.99,0.43,232.0
robotninja3000,4.99,0.46,218.0
robotverve,7.99,1.61,62.0
robsonrrs,9.99,17.53,154.0
robustical,154.93,189.5,181.0
robustra,0.0,158.82,17.0
rockberry,29.99,0.53,188.0
rockethaul,19.99,1.22,82.0
rockjond,29.979999999999997,228.57,28.0
rofldogsz,14.99,14.29,7.0
roflmaosPancakes,4.99,1.28,78.0
rofltempo,14.99,3.12,32.0
roguejet,0.0,25.81,31.0
rogueone3,14.99,3.35,239.0
roh135,14.99,16.67,6.0
roitethere,14.99,145.35,86.0
rojomojo890,0.0,0.98,102.0
rokrslayr,59.97,81.82,33.0
roksta101,29.979999999999997,14.81,54.0
rokudoan,0.0,10.04,269.0
roley200,0.0,8.33,12.0
rollergator,0.0,0.32,314.0
rollhack,29.99,0.12,802.0
romakin,19.99,0.08,1283.0
roman90009,61.95,18.14,689.0
romejanic,29.979999999999997,290.91,22.0
romenlaw,0.0,2.22,45.0
rompompastomp,19.99,0.47,213.0
romro,9.99,0.98,204.0
romulis13,109.95,502.76,145.0
ronaldoricorj,9.99,1.22,82.0
ronnietran,24.99,0.34,582.0
ronnocbarton,39.98,34.62,78.0
ronzack,99.96,9.74,1283.0
rookynightwing,156.91,490.2,204.0
rooneywatson,74.96000000000001,58.18,110.0
roonyhd,0.0,0.97,103.0
rooseph,59.99,3.23,31.0
rootEnginear,94.95,398.84,86.0
rootsareya2,0.0,9.09,11.0
rorty,5.99,0.74,136.0
rosalindo,2.99,3.01,266.0
rossico,0.0,2.13,47.0
rotflmaoman,10.99,0.83,240.0
rothplayzito,14.99,0.22,463.0
rowjack1993,24.99,0.14,736.0
royrox,24.98,125.49,51.0
rozashelz,9.99,0.57,175.0
rpg_adventures,0.0,inf,0.0
rpsntc,29.99,19.01,142.0
rrbr,0.0,7.21,111.0
rryder,89.98,40.76,157.0
rscroop,29.99,75.29,85.0
rsd2,59.980000000000004,416.67,30.0
rsm_garlskg,0.0,13.33,60.0
rsqwxyg,9.99,20.0,5.0
rstrolf,69.96000000000001,64.77,193.0
rtd98,49.97,29.67,91.0
rtdavid,14.99,1.52,66.0
rtsth,0.0,4.55,22.0
rtyzen,14.99,1.41,71.0
ruanvg001,174.94,261.83,131.0
rubber64,14.99,1.96,51.0
rudetube,29.99,5.44,147.0
ruemz1,84.95,114.68,109.0
rufus5x,0.0,inf,0.0
rulthariuz,59.980000000000004,6.9,116.0
ruludo,0.0,2.56,39.0
runnerofchaos,28.979999999999997,4.32,185.0
rushworld99,59.99,1.85,433.0
rushyy,14.99,inf,0.0
rusinamiespoju,74.76,1.08,93.0
russelmao,59.98,142.11,152.0
rusteh23,0.0,15.69,51.0
rusticrobbo,54.980000000000004,inf,0.0
rustinggunner,0.0,10.0,10.0
rustyburger1,4.99,3.12,32.0
rustygamer,0.0,1.47,68.0
rustyspoon14,14.99,inf,0.0
ruxton,39.98,7.56,357.0
ruyanisme,9.99,53.33,15.0
ryalln,14.99,1.22,82.0
ryanchuabacon,34.98,14.44,187.0
ryanflyin13,59.97,295.89,73.0
ryanirons2,14.99,0.64,157.0
ryanwh,100.92,243.81,210.0
ryhtb4k3iwtgpiw3hq4,0.0,3.57,28.0
rylo20340,29.99,10.71,252.0
rymotion1,39.98,9.09,88.0
ryno69445,53.959999999999994,14.67,852.0
ryobi_samurai,29.979999999999997,3.62,221.0
ryousei,12.99,0.69,144.0
ryryguy,34.98,36.0,75.0
ryth1197,9.99,19.51,41.0
ryudasteam,0.0,0.85,117.0
ryukahtk,5.98,16.98,159.0
s0ggy,9.99,3.23,31.0
s0mbr3r0,4.99,0.62,161.0
s2006mark,14.99,3.23,31.0
s3ba5t13n,0.99,inf,0.0
sIuttrak,37.96,160.26,78.0
sTruggl3s,9.99,inf,0.0
saSZapauer,14.99,50.0,2.0
saalazar,34.98,10.81,74.0
sabfy72uibngbniasfoq2hgio,14.99,5.88,17.0
sabre714,9.99,3.85,26.0
sabretoothwalrus,24.979999999999997,12.86,210.0
saccharinity,38.97,84.46,148.0
sad-commie,39.98,8.82,306.0
sadLyf,14.99,0.93,108.0
sadbadvlad,9.99,7.69,104.0
sadguy64,9.99,0.65,155.0
sadisticsalmon,39.99,15.34,176.0
sadmexican,114.94999999999999,673.68,76.0
saewa,29.99,inf,0.0
sain1000,4.99,0.37,268.0
saint556,48.93,58.83,583.0
saintfox,19.98,8.6,314.0
saintino,18.99,inf,0.0
sakataalan,0.0,4.49,178.0
sakmurachan,69.97,13.57,199.0
sakurayuki,20.97,7.24,884.0
salan8973598,15.98,8.89,90.0
salmonaus,49.97,29.0,431.0
saltYplayZ,14.99,5.56,18.0
salt_peppered,29.99,0.68,148.0
salthesquirrel,0.0,25.0,4.0
saltpeanutty,14.99,26.67,30.0
saltyman4,24.99,3.03,33.0
saltymines,44.98,39.13,69.0
saltymotherfucker,99.96000000000001,63.13,198.0
sam_allen1,19.99,2.86,35.0
sam_mindyourbuisnesslove,24.98,36.99,73.0
samarox,4.99,6.45,124.0
samdakilla,49.98,33.33,81.0
samdidit,39.97,98.46,65.0
sameinator,59.95,inf,0.0
samgamerbrboladao,0.0,57.14,14.0
samham1,250.85999999999999,327.27,66.0
samiamyel,0.0,4.55,22.0
samkad,0.0,25.0,4.0
sammichemaker,39.98,5.48,146.0
sammonchex,14.99,0.83,120.0
sammyishere,14.99,5.88,17.0
samsamandhecancan,0.0,0.96,104.0
samsul,29.979999999999997,1028.57,21.0
samuelx5,3.49,37.21,172.0
samurottman,24.99,6.67,15.0
samyol,24.98,15.79,171.0
samzero,0.0,1.3,77.0
san48192,34.98,14.81,54.0
sananaderi,71.96,inf,0.0
sanaret,5.99,inf,0.0
sandgroper,42.95,53.65,233.0
sandmeng,39.97,30.0,90.0
sandro5552,0.0,1.75,57.0
sandw1ch,49.98,13.17,205.0
sandwiches1,0.0,0.58,172.0
sanicissped,18.98,343.0,100.0
sanscripter,9.99,0.38,266.0
santa100,0.0,1.27,79.0
santiagoivanov,49.99,140.45,89.0
sanuk_games,59.980000000000004,128.57,21.0
sarganis,0.0,2.08,48.0
sarge300491,14.99,3.12,32.0
sarge_017,34.99,inf,0.0
sas123567,74.98,90.0,30.0
sasgat,34.97,59.26,108.0
sashthedude,2.99,1.09,92.0
sasnapper,19.99,0.78,129.0
sasssay,24.98,18.88,143.0
sassy_the_sasquatch,9.99,0.88,114.0
satansbae,14.99,1.02,98.0
saturnyplace,14.99,5.52,145.0
savageh,0.0,3.33,30.0
savageshadow,54.959999999999994,127.51,269.0
savegamereview,49.96,44.64,280.0
saviscool,24.98,5.3,151.0
sawesd,0.99,0.34,295.0
sawtooth44,19.99,5.26,152.0
sayan9001,0.0,3.12,32.0
sazetal,81.98,45.79,273.0
sbeeziz,29.979999999999997,11.39,237.0
sbeghen,14.99,50.0,2.0
sbenji,39.98,0.0,221.0
scarfacejoe10,118.94,240.0,90.0
scaryoffice,9.99,130.61,49.0
scarytankman10,24.98,2.17,368.0
schwarzz09,15.98,8.7,92.0
scoot88,4.99,0.52,193.0
scottbrady,29.99,inf,0.0
scoutcrap1,0.0,1.16,86.0
scream21,84.97,4.12,656.0
screenshotthisanduploadittoimgur,24.99,inf,0.0
scrodobaggins,0.0,4.32,185.0
scroopy22,19.99,0.22,460.0
scrubnauts_,9.99,22.22,36.0
scrubzee,14.99,3.85,26.0
scruffred,0.0,4.76,21.0
scruffy441,37.97,63.37,101.0
scummyladsRus,14.99,16.17,167.0
scyana4,59.96,463.51,74.0
sddfg024bzarfgdg,32.98,367.65,34.0
sdfesdfes,0.0,0.56,179.0
sdgsdfgsdfhshdgh,49.97,inf,0.0
sdq101,83.92,387.88,132.0
sea_storm,0.0,4.17,24.0
sealbloke,39.99,0.75,134.0
sealyx,115.94,451.32,76.0
sean1090,0.0,3.7,27.0
seantheextraprawnsheepguy,159.91,106.16,942.0
sebastiam,0.0,20.0,5.0
sebastian7789,0.0,1.59,63.0
seblyftw,34.97,55.65,115.0
secretcodrin,74.97,729.0,100.0
secretmessage6969,14.99,1.32,76.0
seederers,27.97,48.21,56.0
seedy1,39.99,inf,0.0
seeejayy,0.0,inf,0.0
seek83,104.95,14.53,860.0
seige7,9.99,0.67,149.0
seiuchi,14.99,13.11,61.0
selfishpiggy,0.0,1.49,67.0
sellgamerr,7.99,2.94,34.0
sem12347,14.99,inf,0.0
semmers,4.99,50.0,54.0
senastheminer,9.99,11.27,71.0
senhorrenao,0.0,inf,0.0
senhp,14.99,4.76,21.0
senna_22,0.0,3.23,31.0
senpai_the_slutty,94.95,72.25,346.0
senpiflesh,78.96,216.0,100.0
sensei_boi,79.98,8.7,92.0
sensualidade,19.99,1.72,58.0
sentientdorito,0.0,40.91,66.0
serafiki,140.92000000000002,177.8,410.0
sergei_from_kazakhstan,9.99,1.39,72.0
sergioxks1,49.97,28.07,456.0
serialies,68.46,74.4,168.0
serkulees,39.99,0.63,159.0
sesepe,0.0,0.04,2415.0
seth043,0.0,2.56,39.0
seukuka,0.0,0.7,142.0
seuseupai,39.97,91.43,70.0
seveneightnine,41.97,290.91,176.0
sexinahatyer,100.94,141.15,243.0
sexyawp,4.99,11.11,9.0
sexybabes,14.99,0.72,139.0
sexyduck128,14.99,1.14,88.0
sexysob,29.979999999999997,6.06,132.0
sgp_solarglow,19.99,0.72,139.0
sgt116,0.0,11.94,67.0
sgtTutui,39.99,1.59,63.0
sgtd,59.97,4.9,551.0
sgtion,14.99,50.0,16.0
sgtkitty,19.99,2.13,47.0
sgtlukiebear,14.99,1.75,57.0
sh06un1,99.93,inf,0.0
sh31tf4c3,39.98,16.0,50.0
shaco4life,32.97,152.44,82.0
shaddowofadream,4.99,0.35,288.0
shadimar6969,4.99,0.43,235.0
